time,value
2012-12-18,10.779630541265107
2012-12-19,8.235351415396034
2012-12-20,10.877324617941344
2012-12-21,12.343933417706621
2012-12-22,11.466015815583779
2012-12-23,14.863091933059852
2012-12-24,11.573681250659257
2012-12-25,11.656015631910194
2012-12-26,8.40460717013843
2012-12-27,12.771752778330589
2012-12-28,10.452411592382111
2012-12-29,13.739978105058032
2012-12-30,13.246769245643346
2012-12-31,10.68088144291699
2013-01-01,10.701769119002988
2013-01-02,9.801946286449175
2013-01-03,8.84109088438594
2013-01-04,12.908496297529984
2013-01-05,15.12673903176388
2013-01-06,14.12033438966542
2013-01-07,10.65400567001373
2013-01-08,9.633648299494183
2013-01-09,14.33750081216427
2013-01-10,11.950630763159301
2013-01-11,12.60577542855356
2013-01-12,11.236566175411076
2013-01-13,11.41926321732812
2013-01-14,13.963118862578844
2013-01-15,14.099786150970036
2013-01-16,13.892492134582007
2013-01-17,11.094611803515894
2013-01-18,13.156687277876113
2013-01-19,14.989425168533602
2013-01-20,16.45527701318431
2013-01-21,10.692151335564994
2013-01-22,10.629604305469098
2013-01-23,13.207182473159136
2013-01-24,12.166430451984178
2013-01-25,12.87173857314902
2013-01-26,11.746846616720038
2013-01-27,14.677682854505276
2013-01-28,11.845239594405953
2013-01-29,11.81764026856367
2013-01-30,11.391151765527283
2013-01-31,11.368140165798346
2013-02-01,17.141651716456874
2013-02-02,17.604647480896443
2013-02-03,19.084357075498975
2013-02-04,14.36396974440296
2013-02-05,14.000330553870654
2013-02-06,13.076081702582718
2013-02-07,13.585676006717621
2013-02-08,11.058788194474259
2013-02-09,11.753873645529744
2013-02-10,10.30654203154501
2013-02-11,14.68793733907425
2013-02-12,21.768831880070167
2013-02-13,9.197599293063314
2013-02-14,38.66472831886153
2013-02-15,42.04933925430574
2013-02-16,22.171175729233834
2013-02-17,22.22045728596424
2013-02-18,14.962207680092721
2013-02-19,21.785213974909855
2013-02-20,20.11433355255654
2013-02-21,19.062152542854093
2013-02-22,16.588368644443893
2013-02-23,13.959574011486358
2013-02-24,18.551805349584818
2013-02-25,14.489660667578574
2013-02-26,14.73708325135639
2013-02-27,12.81210145943022
2013-02-28,12.514491771474203
2013-03-01,13.248210818792483
2013-03-02,16.64664668178332
2013-03-03,16.835333457934077
2013-03-04,14.109507282968655
2013-03-05,13.971106957635104
2013-03-06,13.073119711512872
2013-03-07,11.117523858940002
2013-03-08,16.746948262134147
2013-03-09,17.146460468875134
2013-03-10,14.10419059469442
2013-03-11,13.979393872750046
2013-03-12,25.7127208539956
2013-03-13,23.37628495437323
2013-03-14,20.381061994725982
2013-03-15,21.495398929314046
2013-03-16,21.950948800146676
2013-03-17,22.41252921811223
2013-03-18,17.3636164259431
2013-03-19,15.154548783386096
2013-03-20,15.768132734811859
2013-03-21,14.046300660786695
2013-03-22,15.129926619718619
2013-03-23,18.12494555724142
2013-03-24,19.902129785982158
2013-03-25,16.143856177187857
2013-03-26,16.684840328556522
2013-03-27,16.384208179437476
2013-03-28,16.583057308270533
2013-03-29,17.728420242342853
2013-03-30,15.573487978222618
2013-03-31,21.070557424112152
2013-04-01,28.683668246110454
2013-04-02,34.630237522222714
2013-04-03,38.23971645892232
2013-04-04,19.911448104136884
2013-04-05,20.2795429280554
2013-04-06,22.18482931644011
2013-04-07,19.51786273379934
2013-04-08,14.935736875984139
2013-04-09,16.78305891750373
2013-04-10,18.801373476654156
2013-04-11,18.457496232556963
2013-04-12,19.029665720210538
2013-04-13,19.474806043291114
2013-04-14,18.749841304767028
2013-04-15,16.251351006333348
2013-04-16,16.00262789081915
2013-04-17,16.94913369507837
2013-04-18,18.517749790446292
2013-04-19,14.002988269989517
2013-04-20,15.5263080425663
2013-04-21,17.51126489223176
2013-04-22,16.202749464451184
2013-04-23,17.63570087062691
2013-04-24,17.339793839263567
2013-04-25,16.43260969320186
2013-04-26,20.05502248896124
2013-04-27,25.822858751263496
2013-04-28,22.336789038039157
2013-04-29,17.144778384223518
2013-04-30,15.238690004238215
2013-05-01,17.908040808402383
2013-05-02,15.868309077639898
2013-05-03,20.07179172518342
2013-05-04,20.43160096227339
2013-05-05,17.96788793538418
2013-05-06,16.6276324779297
2013-05-07,17.751932167556692
2013-05-08,21.787819526398398
2013-05-09,75.82272075452629
2013-05-10,50.66423550908365
2013-05-11,34.37777162912112
2013-05-12,31.58266523497226
2013-05-13,46.665164185611786
2013-05-14,49.97211085048277
2013-05-15,40.16240765287872
2013-05-16,37.29520644251818
2013-05-17,36.95749381714504
2013-05-18,28.964951816391206
2013-05-19,25.249910201072264
2013-05-20,26.976671387020634
2013-05-21,25.428101092039014
2013-05-22,26.192105907110758
2013-05-23,45.13834054312525
2013-05-24,28.399385486867633
2013-05-25,25.148818716097818
2013-05-26,34.49257517860164
2013-05-27,22.26283661110057
2013-05-28,28.692530448288082
2013-05-29,29.641900229548728
2013-05-30,43.66279582958345
2013-05-31,46.95933196288129
2013-06-01,29.954696406662894
2013-06-02,31.33439631965505
2013-06-03,26.623932501330188
2013-06-04,21.233544766886826
2013-06-05,25.86908902245971
2013-06-06,20.861134078521957
2013-06-07,20.51472079819458
2013-06-08,24.829849179618353
2013-06-09,26.05795542260253
2013-06-10,22.839832226777737
2013-06-11,20.83789159599012
2013-06-12,18.26400342597968
2013-06-13,18.098384561734253
2013-06-14,19.44696995079899
2013-06-15,20.52162948278337
2013-06-16,23.660687146050385
2013-06-17,16.97156227808442
2013-06-18,20.88020265110718
2013-06-19,23.735106631658073
2013-06-20,20.022873053526496
2013-06-21,52.28609740850528
2013-06-22,36.11013749773486
2013-06-23,30.726803164353402
2013-06-24,27.064688597551626
2013-06-25,25.272804651078474
2013-06-26,20.2102772456109
2013-06-27,22.233359941782346
2013-06-28,23.295467244703023
2013-06-29,23.396599154920246
2013-06-30,22.496637369430648
2013-07-01,20.73693309521526
2013-07-02,23.40737123832384
2013-07-03,29.682660978122886
2013-07-04,28.79963455112406
2013-07-05,20.75829194880881
2013-07-06,21.651804152307818
2013-07-07,16.72809776662844
2013-07-08,17.11747742426736
2013-07-09,22.372910595396743
2013-07-10,42.77614540301511
2013-07-11,32.72986408591347
2013-07-12,26.208538700090465
2013-07-13,25.00029935802175
2013-07-14,19.27043045982411
2013-07-15,22.13166385283007
2013-07-16,26.844124515536915
2013-07-17,33.88350090546721
2013-07-18,33.907959436185166
2013-07-19,27.771446871514485
2013-07-20,27.99087395864205
2013-07-21,31.884045541348577
2013-07-22,23.188885751322776
2013-07-23,21.574825788149344
2013-07-24,22.571540374872814
2013-07-25,23.49683435188278
2013-07-26,24.35070771708611
2013-07-27,25.133160475337615
2013-07-28,22.789470352519285
2013-07-29,24.39202617760597
2013-07-30,24.203910518236512
2013-07-31,19.542928216202757
2013-08-01,18.75368643840543
2013-08-02,30.18079236234506
2013-08-03,25.51218593468501
2013-08-04,20.841038132437518
2013-08-05,21.607420017945014
2013-08-06,23.34100632612149
2013-08-07,44.8171631874376
2013-08-08,56.829765503753336
2013-08-09,36.13312185919131
2013-08-10,27.430484973113774
2013-08-11,26.84757293737513
2013-08-12,34.13318443288497
2013-08-13,41.24073397326647
2013-08-14,28.47786561924067
2013-08-15,22.71238048892567
2013-08-16,24.763838214784027
2013-08-17,21.324424333523076
2013-08-18,23.965403878200988
2013-08-19,21.40686997550582
2013-08-20,61.03427050580225
2013-08-21,66.1815270656462
2013-08-22,51.60071305085734
2013-08-23,44.11378008968048
2013-08-24,39.69743543430693
2013-08-25,40.1398091979534
2013-08-26,37.46392723645936
2013-08-27,35.91659855880465
2013-08-28,29.015851521366212
2013-08-29,31.049533431392376
2013-08-30,25.06479538152934
2013-08-31,25.349484672494693
2013-09-01,25.64514593406629
2013-09-02,23.97016910396728
2013-09-03,25.356535709662275
2013-09-04,21.2533158741667
2013-09-05,26.114561300062483
2013-09-06,29.211491343847378
2013-09-07,26.07378073422762
2013-09-08,23.853949900212992
2013-09-09,24.247354266159267
2013-09-10,22.78366855488215
2013-09-11,23.03915298489425
2013-09-12,24.119742503319696
2013-09-13,23.194231103627722
2013-09-14,24.136900686903918
2013-09-15,21.571898555752835
2013-09-16,18.00457523630822
2013-09-17,23.407194790721558
2013-09-18,24.30573835834785
2013-09-19,26.19068236420097
2013-09-20,26.31678859205096
2013-09-21,25.57812210261761
2013-09-22,24.79424252495503
2013-09-23,25.770031436104613
2013-09-24,24.705712355207005
2013-09-25,26.07161055977824
2013-09-26,24.726851979481797
2013-09-27,24.91824562814503
2013-09-28,23.138305516328277
2013-09-29,22.011914956043007
2013-09-30,18.639583390818686
2013-10-01,16.3224741059727
2013-10-02,23.31349528947737
2013-10-03,72.62427970788214
2013-10-04,45.34417516191035
2013-10-05,36.244077387895786
2013-10-06,25.654555202221523
2013-10-07,23.859421706661706
2013-10-08,24.6002215245298
2013-10-09,22.512564327648455
2013-10-10,22.96084044636755
2013-10-11,21.474724604774934
2013-10-12,24.312672187796057
2013-10-13,24.25338851924488
2013-10-14,24.2052091125545
2013-10-15,22.380003852881632
2013-10-16,18.571450038383777
2013-10-17,21.026724677994817
2013-10-18,21.716435836195487
2013-10-19,17.72914090392139
2013-10-20,18.30351211093634
2013-10-21,17.06731884889524
2013-10-22,17.820337601348445
2013-10-23,20.48806294871007
2013-10-24,26.039065361378324
2013-10-25,25.383683456098577
2013-10-26,24.780372613809455
2013-10-27,20.80188346213424
2013-10-28,22.858755927689206
2013-10-29,27.500815888944352
2013-10-30,23.17972306815055
2013-10-31,20.349161170054206
2013-11-01,34.20823612109066
2013-11-02,24.04260083252503
2013-11-03,21.476941007954984
2013-11-04,21.881393605241417
2013-11-05,32.259468216818966
2013-11-06,42.77644924748329
2013-11-07,41.66048014629817
2013-11-08,37.40517892937745
2013-11-09,27.775382964472808
2013-11-10,27.225143959607486
2013-11-11,25.711713167226456
2013-11-12,26.06629659135345
2013-11-13,31.36081006099725
2013-11-14,25.16967379968142
2013-11-15,20.009798560189015
2013-11-16,19.044799155062577
2013-11-17,15.104961591491469
2013-11-18,18.875777283997135
2013-11-19,32.14537633795315
2013-11-20,27.86829086938352
2013-11-21,26.384500858218804
2013-11-22,21.65906718908861
2013-11-23,23.079672928690876
2013-11-24,19.246988641826096
2013-11-25,17.077842674028563
2013-11-26,17.24278381834935
2013-11-27,16.83610064655941
2013-11-28,22.064667864653373
2013-11-29,18.503089693115665
2013-11-30,17.49911489676165
2013-12-01,15.47648325357293
2013-12-02,13.81827618440206
2013-12-03,23.29912382053478
2013-12-04,20.650410007508587
2013-12-05,19.28311056393943
2013-12-06,18.303160434706648
2013-12-07,16.816494558864985
2013-12-08,17.50530810735803
2013-12-09,16.930250838951928
2013-12-10,13.601214333747102
2013-12-11,17.05489250427839
2013-12-12,16.218633523095377
2013-12-13,20.170636399909075
2013-12-14,18.3425937044248
2013-12-15,18.230897042605374
2013-12-16,18.615391946959164
2013-12-17,17.5589374716687
2013-12-18,15.955598668256025
2013-12-19,19.318776705854805
2013-12-20,19.08034814311895
2013-12-21,19.71063825683109
2013-12-22,15.472729611393847
2013-12-23,17.95804693917497
2013-12-24,19.641542690582735
2013-12-25,18.735086761154268
2013-12-26,17.399336366931603
2013-12-27,22.523177373044486
2013-12-28,19.211256728306342
2013-12-29,17.298290032262194
2013-12-30,16.68384276754367
2013-12-31,19.121657933857243
2014-01-01,16.565150031356477
2014-01-02,15.719806982759831
2014-01-03,14.797498665257981
2014-01-04,16.480420253629283
2014-01-05,17.192311518224486
2014-01-06,15.17561481740791
2014-01-07,15.34768794512962
2014-01-08,16.367433319101078
2014-01-09,15.10562325738268
2014-01-10,14.24445291181796
2014-01-11,14.677987342047391
2014-01-12,14.583709322192474
2014-01-13,12.454450968191967
2014-01-14,26.584158783010384
2014-01-15,29.25681607679742
2014-01-16,18.644174437178417
2014-01-17,17.69963477874776
2014-01-18,17.66594452277047
2014-01-19,17.425522345307385
2014-01-20,13.487645710917109
2014-01-21,16.20856815756535
2014-01-22,15.083025307959756
2014-01-23,17.93408638560071
2014-01-24,19.769888159755
2014-01-25,17.53570837733916
2014-01-26,15.002667576305436
2014-01-27,16.634276957697494
2014-01-28,17.066146198642176
2014-01-29,19.66821280956327
2014-01-30,22.652346678369913
2014-01-31,19.026500591511994
2014-02-01,19.060960299020813
2014-02-02,16.45142093111312
2014-02-03,17.391192492962528
2014-02-04,15.323797925018635
2014-02-05,17.997801027417392
2014-02-06,13.492334412247619
2014-02-07,17.304525682646553
2014-02-08,18.705594195260854
2014-02-09,16.80147488630677
2014-02-10,18.69459285370112
2014-02-11,18.470363894945713
2014-02-12,17.29795000030343
2014-02-13,13.389221060099931
2014-02-14,18.367022779625078
2014-02-15,16.75715230279572
2014-02-16,20.732649207336486
2014-02-17,18.68905977671213
2014-02-18,26.943071250038198
2014-02-19,33.87183792079196
2014-02-20,37.91074594801225
2014-02-21,22.966624352787832
2014-02-22,20.10823376654337
2014-02-23,18.83030981001937
2014-02-24,17.70665046221425
2014-02-25,42.647948742763354
2014-02-26,46.30314389442819
2014-02-27,49.218538608774104
2014-02-28,31.7247016827438
2014-03-01,26.902040132390283
2014-03-02,23.815450596887622
2014-03-03,23.569929425659073
2014-03-04,23.873002124685446
2014-03-05,24.87367952468941
2014-03-06,22.846690579822138
2014-03-07,20.02719791422217
2014-03-08,20.438494278478625
2014-03-09,18.7161893467374
2014-03-10,21.02827990386033
2014-03-11,25.13960331091686
2014-03-12,45.6302973767875
2014-03-13,29.36080324014496
2014-03-14,27.630968979697517
2014-03-15,32.38274673074435
2014-03-16,27.459922470683654
2014-03-17,26.10047126906461
2014-03-18,28.30439311873347
2014-03-19,25.131037481981288
2014-03-20,20.156664574002598
2014-03-21,24.1100550471373
2014-03-22,24.474298143660228
2014-03-23,22.14345891134788
2014-03-24,22.05575096692489
2014-03-25,19.964365297841265
2014-03-26,21.0101759668978
2014-03-27,20.791631942137325
2014-03-28,31.83710635058307
2014-03-29,27.250142143215115
2014-03-30,69.75284159112206
2014-03-31,54.77150342772479
2014-04-01,28.797510475390162
2014-04-02,28.48752995319739
2014-04-03,21.65521991071085
2014-04-04,19.029361000490404
2014-04-05,18.82182311504851
2014-04-06,19.244476137971677
2014-04-07,25.599224333398933
2014-04-08,25.369156931454544
2014-04-09,25.706794371759848
2014-04-10,26.612136653675847
2014-04-11,23.958729679641586
2014-04-12,20.77263978683444
2014-04-13,22.418257304191542
2014-04-14,20.474494083905185
2014-04-15,19.497643198936643
2014-04-16,21.01220018389541
2014-04-17,20.77135603550712
2014-04-18,22.127854699134932
2014-04-19,21.803457652323907
2014-04-20,24.04497389846727
2014-04-21,18.748044668961022
2014-04-22,23.942981891705802
2014-04-23,24.207163380013437
2014-04-24,23.787398138794558
2014-04-25,27.079506024323777
2014-04-26,23.979405681944673
2014-04-27,21.920445671134274
2014-04-28,21.8474617021651
2014-04-29,24.700368312468008
2014-04-30,23.166171857120567
2014-05-01,24.030596849513163
2014-05-02,22.82331801804115
2014-05-03,28.037953379031453
2014-05-04,24.624407852586867
2014-05-05,21.54744659862147
2014-05-06,21.93629730915205
2014-05-07,27.28106840366173
2014-05-08,32.0683587236332
2014-05-09,26.314441814665763
2014-05-10,24.175347718731576
2014-05-11,25.616689310810003
2014-05-12,23.04849413765152
2014-05-13,35.32636495020963
2014-05-14,40.99274044395502
2014-05-15,34.322165562368134
2014-05-16,26.713969747562494
2014-05-17,23.97957584744318
2014-05-18,23.883821230375254
2014-05-19,24.265184744229735
2014-05-20,21.994438701031992
2014-05-21,20.647843315921843
2014-05-22,22.460561222859695
2014-05-23,22.738750890491115
2014-05-24,20.5883472635114
2014-05-25,26.514614729202464
2014-05-26,22.608573064811026
2014-05-27,20.37271306575522
2014-05-28,22.408993283136887
2014-05-29,20.923000430476
2014-05-30,23.227728152323298
2014-05-31,19.78648253745299
2014-06-01,21.030022554639537
2014-06-02,19.354579765298432
2014-06-03,20.720587869574935
2014-06-04,23.637938440491396
2014-06-05,22.14619778556627
2014-06-06,23.695908020400402
2014-06-07,24.114765564029053
2014-06-08,21.91266198843772
2014-06-09,22.9351047194991
2014-06-10,19.20428250274027
2014-06-11,19.22527573070803
2014-06-12,29.852583150902376
2014-06-13,39.451896684262344
2014-06-14,30.818195223450168
2014-06-15,26.377610545939245
2014-06-16,26.281143949031197
2014-06-17,31.42286048200736
2014-06-18,27.274203017893228
2014-06-19,23.222854624719734
2014-06-20,22.100021308415897
2014-06-21,25.32130607199334
2014-06-22,22.977487897054555
2014-06-23,20.029222079321606
2014-06-24,21.3938664137553
2014-06-25,19.45467438636487
2014-06-26,17.7535190962943
2014-06-27,20.577327848127048
2014-06-28,19.91390227908233
2014-06-29,21.16201982789104
2014-06-30,19.287044022460318
2014-07-01,16.524137499916467
2014-07-02,20.91988574599246
2014-07-03,28.00396348639278
2014-07-04,34.20011051072202
2014-07-05,32.80283890662491
2014-07-06,27.38840889926164
2014-07-07,24.745327067753845
2014-07-08,21.744365729036335
2014-07-09,21.067720044425677
2014-07-10,32.44694426242297
2014-07-11,32.842669669804096
2014-07-12,24.564564327295447
2014-07-13,22.977938557760403
2014-07-14,25.201600051112667
2014-07-15,22.071381998324245
2014-07-16,47.56175646520198
2014-07-17,41.248826868123956
2014-07-18,29.358501462826784
2014-07-19,28.579994596649968
2014-07-20,27.81199851336802
2014-07-21,25.009661076380144
2014-07-22,24.49429670858783
2014-07-23,22.31711809236939
2014-07-24,22.054385441372848
2014-07-25,26.669122051088053
2014-07-26,25.243418116833734
2014-07-27,24.333750704836213
2014-07-28,22.05725508038061
2014-07-29,22.67793380477078
2014-07-30,21.725461613918462
2014-07-31,30.52466252333385
2014-08-01,32.68434387270021
2014-08-02,29.396592400059884
2014-08-03,25.727776749844544
2014-08-04,20.95117836161192
2014-08-05,21.921295983255362
2014-08-06,22.975717613897206
2014-08-07,22.62433482030545
2014-08-08,24.145386138413233
2014-08-09,24.054310332672287
2014-08-10,24.551882917390966
2014-08-11,21.3303023502503
2014-08-12,22.917573762341153
2014-08-13,22.81453195151955
2014-08-14,21.691725712651888
2014-08-15,22.901898990172665
2014-08-16,26.892084315673475
2014-08-17,21.81591972910174
2014-08-18,21.49465736540723
2014-08-19,25.03423217944725
2014-08-20,20.364765938267787
2014-08-21,19.10910434085411
2014-08-22,19.92614981470139
2014-08-23,21.921837298887148
2014-08-24,19.628615123357893
2014-08-25,19.765860537971548
2014-08-26,19.949400076657625
2014-08-27,19.078845977450232
2014-08-28,19.49252222574741
2014-08-29,20.29636376901022
2014-08-30,21.788392289805078
2014-08-31,23.37256442510983
2014-09-01,19.855753191078424
2014-09-02,24.20190186856664
2014-09-03,29.85453340251979
2014-09-04,33.98244178166711
2014-09-05,34.64848605710496
2014-09-06,27.08431927395327
2014-09-07,23.359819661488903
2014-09-08,21.656845749947895
2014-09-09,20.244579289144617
2014-09-10,20.17755855034019
2014-09-11,21.18068659215687
2014-09-12,23.804157297918195
2014-09-13,19.909686192336654
2014-09-14,21.515570839217588
2014-09-15,23.899051462982513
2014-09-16,24.005405799434836
2014-09-17,21.238590479236567
2014-09-18,21.112006665762216
2014-09-19,20.86895377859704
2014-09-20,20.36042097476926
2014-09-21,19.511902830898737
2014-09-22,18.099602947916985
2014-09-23,17.65947924063208
2014-09-24,18.397854410678335
2014-09-25,19.38627628962933
2014-09-26,18.630292062161644
2014-09-27,19.98125888474957
2014-09-28,17.455818316961075
2014-09-29,18.115315619227292
2014-09-30,17.97084515645183
2014-10-01,18.810537050657015
2014-10-02,32.25723699612306
2014-10-03,31.4889933696086
2014-10-04,27.23458682430444
2014-10-05,24.858407677854323
2014-10-06,26.579727348561743
2014-10-07,27.03415550791655
2014-10-08,27.11575720684014
2014-10-09,43.811768480116015
2014-10-10,98.57975063189103
2014-10-11,45.68709981348688
2014-10-12,32.65454998302614
2014-10-13,27.940162045436836
2014-10-14,24.391415567256296
2014-10-15,22.90237560202698
2014-10-16,26.155237318069002
2014-10-17,23.42122005957981
2014-10-18,24.535039424604946
2014-10-19,24.13230508606128
2014-10-20,21.753112835024066
2014-10-21,23.655918052242846
2014-10-22,26.264460521897284
2014-10-23,24.626995328806483
2014-10-24,22.251008450172648
2014-10-25,20.64953305912873
2014-10-26,20.647859969654135
2014-10-27,22.31390963752467
2014-10-28,25.779499339814254
2014-10-29,20.47632165036548
2014-10-30,18.250738526003087
2014-10-31,17.38912528433927
2014-11-01,16.475878925632436
2014-11-02,17.8951729257096
2014-11-03,17.18985269304214
2014-11-04,18.23420013094581
2014-11-05,21.326236922320216
2014-11-06,24.30530585546735
2014-11-07,20.271058688116902
2014-11-08,18.869081875307074
2014-11-09,18.3857507247156
2014-11-10,21.176782886407892
2014-11-11,18.85172169267339
2014-11-12,17.978506587247377
2014-11-13,16.96386778665498
2014-11-14,19.33821602464649
2014-11-15,18.396063388563373
2014-11-16,16.819605045116962
2014-11-17,18.191042775866276
2014-11-18,19.15763262374381
2014-11-19,20.16640712364391
2014-11-20,18.162643997535188
2014-11-21,17.095130574579546
2014-11-22,17.680265132241587
2014-11-23,15.367485794656705
2014-11-24,17.948669078932166
2014-11-25,15.589099390980804
2014-11-26,14.684780577666134
2014-11-27,20.966898889768167
2014-11-28,17.774895907171185
2014-11-29,17.940897633552137
2014-11-30,16.02600832487218
2014-12-01,15.01542370578909
2014-12-02,17.36782267367988
2014-12-03,17.644309480756977
2014-12-04,16.887960030251453
2014-12-05,17.1104206907304
2014-12-06,18.31169145755641
2014-12-07,17.27084566525309
2014-12-08,18.64233053715924
2014-12-09,17.77242284000718
2014-12-10,17.343317740756664
2014-12-11,16.644348142083405
2014-12-12,17.308902120138267
2014-12-13,15.926923863693089
2014-12-14,16.44720069594161
2014-12-15,17.331190235131725
2014-12-16,17.68482743391646
2014-12-17,18.99822071159982
2014-12-18,16.65203395652563
2014-12-19,15.861646652576566
2014-12-20,17.297607587035458
2014-12-21,16.63860233581472
2014-12-22,17.060264173369177
2014-12-23,19.542625955592555
2014-12-24,19.28868478895236
2014-12-25,18.63676466110999
2014-12-26,24.09176196305356
2014-12-27,25.37765975847127
2014-12-28,21.995844840956593
2014-12-29,17.41930854958664
2014-12-30,19.471120107800843
2014-12-31,18.838101869746854
2015-01-01,16.712340569634478
2015-01-02,16.670096430990316
2015-01-03,18.711369449466112
2015-01-04,16.801220509107257
2015-01-05,15.067446477099535
2015-01-06,18.180964140505715
2015-01-07,18.227005292429798
2015-01-08,21.876670729946703
2015-01-09,18.745050971230054
2015-01-10,19.010732788771886
2015-01-11,19.544488491326685
2015-01-12,21.20171788597422
2015-01-13,22.21148442577496
2015-01-14,29.651803114334065
2015-01-15,24.00225360915004
2015-01-16,21.579523148586624
2015-01-17,19.62691114303524
2015-01-18,19.038482650122596
2015-01-19,15.738747533453632
2015-01-20,22.915165344075728
2015-01-21,21.838219425748544
2015-01-22,19.620311911306928
2015-01-23,19.04106813319769
2015-01-24,19.068874567312267
2015-01-25,19.428634267778634
2015-01-26,19.202232325471954
2015-01-27,30.56270831660254
2015-01-28,43.78997037696982
2015-01-29,38.171511413863804
2015-01-30,34.71786020061935
2015-01-31,27.170561359563496
2015-02-01,23.35268411390449
2015-02-02,19.30400119247065
2015-02-03,20.314397489202047
2015-02-04,17.517727891123975
2015-02-05,17.264146755532778
2015-02-06,19.68547136744495
2015-02-07,20.735484233799358
2015-02-08,18.41973254345887
2015-02-09,17.615153347285457
2015-02-10,19.989521848095187
2015-02-11,25.221891609089024
2015-02-12,32.17175656557112
2015-02-13,26.981108385815674
2015-02-14,24.25300961372816
2015-02-15,21.901308462405247
2015-02-16,19.86364469537985
2015-02-17,21.641773106435306
2015-02-18,27.310199123661974
2015-02-19,21.89333308068345
2015-02-20,22.888486590425806
2015-02-21,21.24038537579099
2015-02-22,20.576870338276667
2015-02-23,19.203209973937692
2015-02-24,21.45218108250397
2015-02-25,23.43230820142856
2015-02-26,21.49855687718197
2015-02-27,19.47362834080927
2015-02-28,18.62411475107926
2015-03-01,18.204961893335316
2015-03-02,17.777447519809527
2015-03-03,17.043549952685034
2015-03-04,17.86590471492072
2015-03-05,16.81726243462513
2015-03-06,18.963991752463592
2015-03-07,18.7181860799868
2015-03-08,19.18614835781766
2015-03-09,20.31438152319368
2015-03-10,18.75587280522242
2015-03-11,19.67442100686066
2015-03-12,18.748711706356737
2015-03-13,18.660940062306747
2015-03-14,19.48561149476383
2015-03-15,22.04228564031973
2015-03-16,23.870060348986968
2015-03-17,20.647621191664633
2015-03-18,20.570564500834507
2015-03-19,31.089432393753697
2015-03-20,27.09589792752006
2015-03-21,22.075442344746495
2015-03-22,20.974079366433834
2015-03-23,19.13834977913048
2015-03-24,19.473965006045912
2015-03-25,20.39911764296196
2015-03-26,18.383396964931322
2015-03-27,19.685258352769857
2015-03-28,20.7284415833788
2015-03-29,19.05426776311689
2015-03-30,22.18118642806158
2015-03-31,25.93689399131546
2015-04-01,23.168870019718266
2015-04-02,24.233368055384823
2015-04-03,25.032589939174958
2015-04-04,25.04499771627152
2015-04-05,26.87828113128317
2015-04-06,24.67983161161872
2015-04-07,21.62472634330268
2015-04-08,29.370198147127198
2015-04-09,24.928458990578456
2015-04-10,23.72213106085296
2015-04-11,20.87970604857017
2015-04-12,22.659639335414024
2015-04-13,20.644781568821784
2015-04-14,19.528974283938645
2015-04-15,19.535733742701137
2015-04-16,19.39846778420096
2015-04-17,20.309263150460332
2015-04-18,20.25647346779644
2015-04-19,19.24009873662467
2015-04-20,20.332100553780375
2015-04-21,19.354444145998322
2015-04-22,25.373866158509077
2015-04-23,24.750143324184727
2015-04-24,20.30301927695386
2015-04-25,21.729661137282303
2015-04-26,21.46490307122908
2015-04-27,26.46361318932769
2015-04-28,23.314815682587714
2015-04-29,22.747291198540005
2015-04-30,32.80762522364229
2015-05-01,91.0465500421876
2015-05-02,48.15520159248564
2015-05-03,35.561142849938484
2015-05-04,35.45683894285402
2015-05-05,32.643183954161934
2015-05-06,34.272698316294715
2015-05-07,42.20228637387439
2015-05-08,35.662129172052516
2015-05-09,30.951720390823937
2015-05-10,28.002285798822417
2015-05-11,26.883176640412312
2015-05-12,26.700327860903872
2015-05-13,24.77154429679255
2015-05-14,24.673086165082534
2015-05-15,25.510888415159066
2015-05-16,23.70869082282726
2015-05-17,23.736818665651104
2015-05-18,24.656340964507034
2015-05-19,22.890997499661704
2015-05-20,22.911113547215894
2015-05-21,23.822624049687985
2015-05-22,22.94333384454627
2015-05-23,22.955438095396723
2015-05-24,22.07080669218069
2015-05-25,22.96214390874148
2015-05-26,20.265059414762835
2015-05-27,20.387019436355207
2015-05-28,19.304731226654837
2015-05-29,21.19049837444477
2015-05-30,27.236407613526833
2015-05-31,23.584450610522158
2015-06-01,22.590132224102803
2015-06-02,19.783127187025382
2015-06-03,19.78277161247338
2015-06-04,17.671707698155412
2015-06-05,20.155423357794955
2015-06-06,19.932387309925918
2015-06-07,19.684794718511032
2015-06-08,17.687987338360834
2015-06-09,18.412290438885353
2015-06-10,23.869350393670185
2015-06-11,22.659837767139564
2015-06-12,20.818691665264083
2015-06-13,19.91052593903853
2015-06-14,21.723470692369503
2015-06-15,21.794790775357704
2015-06-16,23.70074640543577
2015-06-17,20.288817148852374
2015-06-18,21.39371859876769
2015-06-19,20.75699537873106
2015-06-20,23.124069696138083
2015-06-21,24.093390519600998
2015-06-22,21.649753844818363
2015-06-23,22.968604852327545
2015-06-24,22.685553212022885
2015-06-25,21.69466398477775
2015-06-26,21.78406727566377
2015-06-27,21.165632977455374
2015-06-28,23.41562130444777
2015-06-29,19.512309645152843
2015-06-30,18.396348538065254
2015-07-01,19.17367293177757
2015-07-02,21.844282827637937
2015-07-03,22.831918004905983
2015-07-04,21.242513414679333
2015-07-05,20.65232926595943
2015-07-06,19.099387427920448
2015-07-07,21.054013165567998
2015-07-08,22.93994626369338
