date,vix,g_trends,bullish_surv,neutral_surv,bearish_surv,bull_bear_spread_surv,volume,adjusted,sma_20,sma_50,ema_20,basic_volatility,atr,rsi,macd,macd_signal,bb_up,bb_dn,obv,stochrsi,adx,sentiment_negative,sentiment_neutral,sentiment_none,sentiment_positive
2015-09-03,25.61000061035156,16.0,0.323843,0.359431,0.316726,0.0071169999999999,62922000.0,16.3713321685791,16.321199893951416,16.489559879302977,16.283435662489083,0.4720001220703125,0.756265832427496,49.66895992009877,-1.4067501531629722,-2.0685778451069208,17.515899777460056,14.650233149480862,4304158500.0,0.8123456583948964,25.479895126623237,0.0,0.0,1.0,0.0
2015-09-04,27.799999237060547,16.0,0.323843,0.359431,0.316726,0.0071169999999999,55338000.0,16.1286678314209,16.4326331615448,16.422133197784422,16.268695869054017,0.3926668167114258,0.7373419911211165,47.645731942449096,-1.3203662605197009,-1.9189355281894769,17.51361077055128,14.6486555792412,4248820500.0,0.719647710162921,25.33592303672559,0.0,0.0,1.0,0.0
2015-09-08,24.899999618530277,16.0,0.323843,0.359431,0.316726,0.0071169999999999,47073000.0,16.544666290283203,16.572866487503052,16.367813205718996,16.29497876631394,0.3406658172607422,0.7191031662984307,51.30751134426763,-1.0328412709743384,-1.7417166767464494,17.551204962765016,14.657927994693477,4295893500.0,0.9934532238705228,24.713257674666096,0.0,0.0,1.0,0.0
2015-09-09,26.229999542236328,16.0,0.323843,0.359431,0.316726,0.0071169999999999,50862000.0,16.5939998626709,16.709633111953735,16.30194652557373,16.323456965966983,0.39666748046875,0.6966911167525607,51.73860878919666,-0.7718606402631778,-1.5477454694497952,17.59874066021061,14.68732558582211,4346755500.0,1.0,23.66395295313808,0.0,0.0,1.0,0.0
2015-09-10,24.3700008392334,16.0,0.346499,0.303411,0.35009,-0.003591,40635000.0,16.565332412719727,16.837233066558838,16.23685317993164,16.346492722800576,0.3593330383300781,0.6725941111509548,51.45353331106118,-0.5728720300173351,-1.3527707815633032,17.63889863017278,14.71590083119197,4306120500.0,0.9856021959611414,22.91016845616152,0.0,0.0,1.0,0.0
2015-09-11,23.200000762939453,16.0,0.346499,0.303411,0.35009,-0.003591,35262000.0,16.682666778564453,16.883633041381835,16.211359844207763,16.378509299539992,0.3673343658447265,0.6507898436290814,52.60460432785632,-0.3534324992782611,-1.152903125106295,17.681125131427272,14.72520764750339,4341382500.0,1.0,22.256223652869316,0.0,0.0,1.0,0.0
2015-09-14,24.25,16.0,0.346499,0.303411,0.35009,-0.003591,43363500.0,16.87933349609375,16.88346643447876,16.19214651107788,16.426206842068922,0.3053340911865234,0.6261144327403273,54.54983143396802,-0.0823907422670688,-0.9388006485384496,17.743720702546888,14.729545517545889,4384746000.0,1.0,21.23751442836738,0.0,0.0,1.0,0.0
2015-09-15,22.540000915527344,16.0,0.346499,0.303411,0.35009,-0.003591,44002500.0,16.904666900634766,16.87543306350708,16.15466650009155,16.471774466694242,0.3400001525878906,0.6056776984437247,54.807138299564414,0.1423395041567632,-0.7225726179994072,17.729943616419554,14.733856050938844,4428748500.0,1.0,20.25502707775642,0.0,0.0,1.0,0.0
2015-09-16,21.350000381469727,16.0,0.346499,0.303411,0.35009,-0.003591,66256500.0,17.483333587646484,16.90799970626831,16.118293151855468,16.568113430594458,0.6666660308837891,0.6100340079037293,60.33149057163417,0.5938224337879827,-0.4592936076419293,17.751268487908842,14.722731298468108,4495005000.0,1.0,19.100590393430164,0.0,0.0,1.0,0.0
2015-09-17,21.13999938964844,16.0,0.332645,0.376033,0.291322,0.041323,53787000.0,17.471332550048828,16.88196635246277,16.083026485443114,16.65413429911392,0.3206672668457031,0.5893649549710132,60.16722501789428,0.9317483878510392,-0.1810852085433356,17.8326545615296,14.68681183861688,4441218000.0,0.9887122877900232,18.271124883212824,0.0,0.0,1.0,0.0
2015-09-18,22.280000686645508,16.0,0.332645,0.376033,0.291322,0.041323,56446500.0,17.374666213989258,16.88863310813904,16.038466472625732,16.722756386244907,0.4213314056396484,0.5773625585902014,58.778981519226576,1.1376748171201712,0.0826667965893657,17.965878161906517,14.676521625996315,4384771500.0,0.8933174059443435,17.16033646968897,0.0,0.0,1.0,0.0
2015-09-21,20.13999938964844,16.0,0.332645,0.376033,0.291322,0.041323,91803000.0,17.613332748413086,16.9026997089386,16.001279830932617,16.807573182641878,1.0513343811035156,0.6112176887697238,61.16166948964951,1.3967822972278163,0.3454898967170559,18.110071670568,14.755194652521595,4476574500.0,1.0,16.85146443875701,0.0,0.0,1.0,0.0
2015-09-22,22.440000534057617,16.0,0.332645,0.376033,0.291322,0.041323,54966000.0,17.395999908447266,16.88033308982849,15.94175983428955,16.863613823194772,0.4519996643066406,0.6072258669888786,57.88071037642241,1.479905849075025,0.5723730871886497,18.07042334327093,15.075309631735172,4421608500.0,0.7572525692894541,16.56465469574876,0.0,0.0,1.0,0.0
2015-09-23,22.1299991607666,16.0,0.332645,0.376033,0.291322,0.041323,39012000.0,17.40399932861328,16.823833084106447,15.878079853057862,16.915079109425104,0.2999992370605469,0.5852811077082835,57.97008163418603,1.531004248467238,0.7640993194443674,17.966938642881725,15.452327581025743,4460620500.0,0.7638648562618909,16.298331362955388,0.0,0.0,1.0,0.0
2015-09-24,23.46999931335449,16.0,0.321199,0.391863,0.286938,0.0342609999999999,51723000.0,17.541332244873047,16.751299810409545,15.819919872283936,16.974722265182052,0.482666015625,0.5779514582737633,59.55667102345134,1.616739374113152,0.9346273303781244,17.86783895828862,15.806627174829057,4512343500.0,0.8812514144436384,16.05103112536154,0.0,0.0,1.0,0.0
2015-09-25,23.6200008392334,16.0,0.321199,0.391863,0.286938,0.0342609999999999,56601000.0,17.12733268737793,16.65279984474182,15.772919883728028,16.98925659110547,0.7173328399658203,0.5879072712517673,53.054770013265006,1.4722836854918595,1.0421586014008717,17.87811028151616,15.889155801247508,4455742500.0,0.1773118152986233,16.18732844095244,0.0,0.0,1.0,0.0
2015-09-28,27.6299991607666,16.0,0.321199,0.391863,0.286938,0.0342609999999999,73516500.0,16.562000274658203,16.527433156967163,15.75027988433838,16.948565513348587,0.8786659240722656,0.6086757464532315,45.7153654578993,1.0787240172593249,1.0494716845725622,17.878158014516746,15.888774854440772,4382226000.0,0.0,15.061922498534834,0.0,0.0,1.0,0.0
2015-09-29,26.82999992370605,16.0,0.321199,0.391863,0.286938,0.0342609999999999,55548000.0,16.44333267211914,16.413033151626585,15.73625322341919,16.900448099898163,0.6180000305175781,0.609341766743542,44.32912516769275,0.7016248992661955,0.9799023275112888,17.88155256813358,15.869313558880584,4326678000.0,0.0,14.090996335942396,0.0,1.0,0.0,0.0
2015-09-30,24.5,16.0,0.321199,0.391863,0.286938,0.0342609999999999,73944000.0,16.559999465942383,16.261799812316895,15.75171989440918,16.8680244204738,0.6706676483154297,0.6137221868558197,46.06085507255809,0.4523062451354143,0.874383111036114,17.825063667371175,15.990935745165444,4400622000.0,0.1028798660346571,13.558177907145652,0.0,1.0,0.0,0.0
2015-10-01,22.549999237060547,16.0,0.281059,0.319756,0.399185,-0.118126,68595000.0,15.991999626159668,16.125933170318604,15.760959892272949,16.78459348768198,0.758000373840332,0.6240277716404277,39.60200864295398,-0.0180757526880293,0.6958913382912854,17.869310749952337,15.8946219549732,4332027000.0,0.0,13.637702095991818,0.0,0.0,1.0,0.0
2015-10-02,20.940000534057617,16.0,0.281059,0.319756,0.399185,-0.118126,66360000.0,16.504667282104492,16.013899850845338,15.746786575317383,16.757933849055554,0.8513326644897461,0.640263835415379,46.84678362314885,-0.1441062715425878,0.5278918163245108,17.863821623492655,15.913444592785424,4398387000.0,0.3360338101656773,13.941219727951886,0.0,1.0,0.0,0.0
2015-10-05,19.540000915527344,16.0,0.281059,0.319756,0.399185,-0.118126,55348500.0,16.40999984741211,15.89356656074524,15.715919933319093,16.724797277470465,0.3806667327880859,0.6217211852277152,45.75535900391028,-0.2866980634689153,0.3649738403658256,17.84105448125914,15.964344936618058,4343038500.0,0.2854103505946119,13.90328163111374,0.0,0.0,1.0,0.0
2015-10-06,19.399999618530277,16.0,0.281059,0.319756,0.399185,-0.118126,78378000.0,16.097333908081055,15.733866548538208,15.672506599426267,16.66503886133814,0.4966669082641601,0.6276458928092805,42.25392703035976,-0.5455921746628123,0.182860637360098,17.871591807317742,15.889074372339238,4264660500.0,0.1230037154231135,14.736721331619176,0.0,0.0,1.0,0.0
2015-10-07,18.399999618530277,16.0,0.281059,0.319756,0.399185,-0.118126,102210000.0,15.46399974822998,15.56396656036377,15.646439933776856,16.55065418389927,0.5720005035400391,0.641575980600561,36.2094029410246,-1.0501060239004545,-0.0637326948920125,17.98771775447628,15.659948413736611,4162450500.0,0.0,16.055862791998216,0.0,0.0,1.0,0.0
2015-10-08,17.420000076293945,16.0,0.375238,0.342857,0.281905,0.093333,91998000.0,15.114666938781738,15.392633295059204,15.600106601715089,16.413893493888075,0.6273336410522461,0.6464634132824475,33.37352062037936,-1.609656886719002,-0.3729175332574104,18.131324623879397,15.371274996939698,4070452500.0,0.0,17.842810792279064,0.0,0.0,1.0,0.0
2015-10-09,17.079999923706055,16.0,0.375238,0.342857,0.281905,0.093333,92376000.0,14.71266746520996,15.233233308792114,15.548933296203613,16.251871967347302,0.4006671905517578,0.6400970227785604,30.42088734201062,-2.236591754016004,-0.7456523774091292,18.29472608608552,15.01087360339812,3978076500.0,0.0,19.694586455137973,0.0,1.0,0.0,0.0
2015-10-12,16.170000076293945,16.0,0.375238,0.342857,0.281905,0.093333,57544500.0,14.371999740600586,15.12266664505005,15.512106590270996,16.07283651718095,0.5153341293334961,0.6311853875324844,28.148158305882603,-2.8842399583943523,-1.1733698936061738,18.44138218459822,14.613484129336106,3920532000.0,0.0,21.611111128638896,0.0,0.0,1.0,0.0
2015-10-13,17.670000076293945,16.0,0.375238,0.342857,0.281905,0.093333,77572500.0,14.616666793823242,15.001666641235351,15.466546611785889,15.934153686384978,0.7593345642089844,0.6403389001522345,32.07321579689473,-3.246059493734732,-1.5879078136318854,18.48971223008679,14.33635407316638,3998104500.0,0.1249679514056263,23.64320117614816,0.0,0.0,1.0,0.0
2015-10-14,18.030000686645508,16.0,0.375238,0.342857,0.281905,0.093333,46566000.0,14.458666801452637,14.883533334732055,15.429426612854003,15.793631125915232,0.3679990768432617,0.6208860556301651,30.89933627442276,-3.581221335193574,-1.9865705179442232,18.442604907851308,14.080994716782484,3951538500.0,0.1104597446197268,25.53014193454962,0.0,0.0,1.0,0.0
2015-10-15,16.049999237060547,16.0,0.340816,0.387755,0.271429,0.069387,42663000.0,14.753999710083008,14.789366722106934,15.393853302001952,15.694618610121688,0.5353326797485352,0.6147751002100487,35.64099000321294,-3.656807673668205,-2.32061794908902,18.3268807453434,13.924985595293808,3994201500.0,0.4007156446100603,27.393018929529443,0.0,1.0,0.0,0.0
2015-10-16,15.050000190734863,16.0,0.340816,0.387755,0.271429,0.069387,65017500.0,15.133999824523926,14.653900003433227,15.353546619415283,15.641226344826665,0.5073328018188477,0.6145292282930154,41.22911856285578,-3.479614101865092,-2.5524171796442343,18.17697263717215,13.850827064518528,4059219000.0,0.6995680182379109,27.556771210849185,0.0,0.0,1.0,0.0
2015-10-19,14.979999542236328,16.0,0.340816,0.387755,0.271429,0.069387,37618500.0,15.206666946411133,14.546033382415771,15.306293296813966,15.599839735453754,0.4139995574951172,0.6002056803788798,42.26154965017877,-3.2639320895893054,-2.694720161633249,17.952607927439516,13.83452519405096,4096837500.0,0.7547822957479077,27.59966266240496,0.0,1.0,0.0,0.0
2015-10-20,15.75,16.0,0.340816,0.387755,0.271429,0.069387,223500000.0,14.20199966430664,14.435666704177857,15.259199962615966,15.46671210963022,1.773332595825195,0.6840004600536167,33.49949252947643,-3.5843762514438104,-2.872651379595361,17.797468616362934,13.67026448071348,3873337500.0,0.2861886439669134,29.19388522085397,0.0,0.0,1.0,0.0
2015-10-21,16.700000762939453,16.0,0.340816,0.387755,0.271429,0.069387,62272500.0,14.005999565124512,14.434566736221312,15.21571994781494,15.327596629201103,0.4006671905517578,0.6637623693749125,32.10119195502889,-3.905943710548188,-3.0793098457859265,17.60901561411817,13.518917506609371,3811065000.0,0.2114077148492871,30.67423473941377,0.0,1.0,0.0,0.0
2015-10-22,14.449999809265137,16.0,0.347656,0.412109,0.240234,0.107422,42378000.0,14.114666938781738,14.4514000415802,15.17510663986206,15.21207951582783,0.4233331680297851,0.6465888549931177,33.752245037438854,-4.062994450685209,-3.2760467667657838,17.31692645090388,13.46834013921453,3853443000.0,0.3182837992063105,31.896886070157425,0.0,0.0,1.0,0.0
2015-10-23,14.460000038146973,16.0,0.347656,0.412109,0.240234,0.107422,63532500.0,13.939332962036133,14.490300035476684,15.134626655578613,15.090865558323856,0.5106668472290039,0.6368801401528239,32.383948337314735,-4.239852312255287,-3.468807875863684,17.083057814628727,13.3834088029555,3789910500.0,0.3001255990215277,33.13307536529064,0.0,0.0,0.0,1.0
2015-10-26,15.289999961853027,16.0,0.347656,0.412109,0.240234,0.107422,50871000.0,14.350666999816896,14.522800064086914,15.09861333847046,15.02037045751367,0.3920001983642578,0.6237220755939169,38.66587729899009,-4.11226150596481,-3.597498601883909,16.904691078637228,13.340642211462873,3840781500.0,0.7452297422021215,34.18560612564114,0.0,0.0,1.0,0.0
2015-10-27,15.43000030517578,16.0,0.347656,0.412109,0.240234,0.107422,52791000.0,14.023332595825195,14.513633394241332,15.060013332366944,14.925414470686196,0.6393337249755859,0.6248371934068933,35.814322986463935,-4.145695654607051,-3.707138012428538,16.73657943372816,13.26675384874254,3787990500.0,0.543183739015326,35.32422877842414,0.0,1.0,0.0,0.0
2015-10-28,14.329999923706056,16.0,0.347656,0.412109,0.240234,0.107422,40929000.0,14.197333335876465,14.520966720581054,15.022213344573975,14.856073410228126,0.343332290649414,0.6047297003527876,38.414347552553785,-4.032718026065297,-3.7722540151558897,16.49530585585395,13.27176081361016,3828919500.0,0.7274076794320731,36.38152124172265,0.0,0.0,1.0,0.0
2015-10-29,14.609999656677246,16.0,0.403922,0.390196,0.205882,0.19804,27075000.0,14.108667373657228,14.49306674003601,14.978560047149658,14.78489188293566,0.2073326110839843,0.5763441939764445,37.578985212159125,-3.94877207451817,-3.8075576270283458,16.350355256270685,13.228378187943184,3801844500.0,0.6682183379041584,37.29878722992149,0.0,0.0,0.0,1.0
2015-10-30,15.06999969482422,16.0,0.403922,0.390196,0.205882,0.19804,66583500.0,13.795332908630373,14.427000093460084,14.944186725616454,14.69064817109706,0.5160007476806641,0.5720339478124603,34.706681002379646,-4.013363363612188,-3.8487187743451146,16.058339293171013,13.24946071369544,3735261000.0,0.3350882967997029,38.61192749461516,0.0,0.0,1.0,0.0
2015-11-02,14.149999618530272,12.0,0.403922,0.390196,0.205882,0.19804,58918500.0,14.252667427062988,14.381033372879028,14.915240058898926,14.64893571928429,0.5720005035400391,0.573412547465609,41.70979890567584,-3.7676244290192007,-3.832499905279932,15.704191001440009,13.387875763391534,3794179500.0,0.9514398536397648,38.96355282282139,0.0,0.0,1.0,0.0
2015-11-03,14.539999961853027,12.0,0.403922,0.390196,0.205882,0.19804,124987500.0,13.890000343322754,14.384266757965088,14.88573341369629,14.576656159668904,0.4459991455078125,0.5643115901829093,38.20988571186745,-3.7344459985541367,-3.812889123934773,15.382965527851384,13.48836788050433,3669192000.0,0.6012282185453558,39.29006205615575,0.0,0.0,1.0,0.0
2015-11-04,15.510000228881836,12.0,0.403922,0.390196,0.205882,0.19804,190896000.0,15.44200038909912,14.420866775512696,14.85729341506958,14.659069895805116,0.5026664733886719,0.6401464373615298,55.4412724648661,-2.805933333825339,-3.611497965912886,15.377125991015816,13.49200748142681,3860088000.0,1.0,36.6789233679494,0.0,1.0,0.0,0.0
2015-11-05,15.050000190734863,12.0,0.39,0.424,0.186,0.204,67452000.0,15.451333045959473,14.454466772079469,14.826813430786132,14.734523529153153,0.3593339920043945,0.6200884055503059,55.52159708272812,-2.044678364823782,-3.2981340456950656,15.452169743729856,13.450630339430544,3927540000.0,1.0,34.08282683126264,0.0,0.0,1.0,0.0
2015-11-06,14.329999923706056,12.0,0.39,0.424,0.186,0.204,36679500.0,15.490667343139648,14.490866756439209,14.788160076141358,14.806537225723291,0.2573328018188476,0.5941772909980588,55.882571858087005,-1.4062933317558255,-2.919765902907218,15.58476352510447,13.395836545848898,3964219500.0,1.0,31.67216576148209,0.0,0.0,1.0,0.0
2015-11-09,16.520000457763672,12.0,0.39,0.424,0.186,0.204,57763500.0,15.022000312805176,14.499166774749757,14.754746742248535,14.82705751973109,0.5786666870117188,0.5930693907133202,50.61198766376239,-1.1446491645436874,-2.564742555234512,15.639656083329436,13.405944044844391,3906456000.0,0.778373491537938,30.023798519075616,0.0,0.0,1.0,0.0
2015-11-10,15.289999961853027,12.0,0.39,0.424,0.186,0.204,69255000.0,14.43333339691162,14.52550015449524,14.745480060577393,14.789559984224477,0.508000373840332,0.5947549876264802,44.88561674145405,-1.244451105791644,-2.3006842653459385,15.630266691564511,13.397000096918156,3837201000.0,0.5320170516833936,29.35447559489484,0.0,0.0,1.0,0.0
2015-11-11,16.059999465942383,12.0,0.39,0.424,0.186,0.204,50217000.0,14.60533332824707,14.581100130081175,14.747386722564697,14.772014588417102,0.3900003433227539,0.5801296558904997,46.78032197000961,-1.215958074353363,-2.0837390271474234,15.637986111775668,13.40394732938644,3887418000.0,0.6126475289060568,28.962933367037948,0.0,0.0,1.0,0.0
2015-11-12,18.3700008392334,12.0,0.342723,0.42723,0.230047,0.112676,43738500.0,14.196000099182127,14.647700119018555,14.752373390197754,14.717156065632818,0.4226675033569336,0.5692632840507695,42.99239375871882,-1.4025030150439988,-1.9474918247267383,15.613280322712356,13.372853157359664,3843679500.0,0.3912804808448469,28.691834164169126,0.0,0.0,1.0,0.0
2015-11-13,20.07999992370605,12.0,0.342723,0.42723,0.230047,0.112676,51454500.0,13.812666893005373,14.72546682357788,14.768200035095214,14.6310142396683,0.4313335418701172,0.5594111596092943,39.746588115802126,-1.7444445128821595,-1.9068823623578228,15.544071716169675,13.30992847075049,3792225000.0,0.2380021292971538,28.995391858287004,0.0,0.0,1.0,0.0
2015-11-16,18.15999984741211,12.0,0.342723,0.42723,0.230047,0.112676,43881000.0,14.28733253479004,14.803466796875,14.787360038757324,14.598282648727514,0.61199951171875,0.5631674704742555,45.25782376961481,-1.7343523020845963,-1.8723763503031776,15.44014742609992,13.321919319658134,3836106000.0,0.498262049003308,28.944995094906066,0.0,0.0,1.0,0.0
2015-11-17,18.84000015258789,12.0,0.342723,0.42723,0.230047,0.112676,32230500.0,14.266667366027832,14.882266759872437,14.801293354034424,14.566700240851354,0.3066663742065429,0.5448459635979903,45.06456537529812,-1.7185875506135706,-1.841618590365256,15.441568068641052,13.326965447289124,3803875500.0,0.489135708315516,28.72455908501675,0.0,0.0,1.0,0.0
2015-11-18,16.850000381469727,12.0,0.342723,0.42723,0.230047,0.112676,42178500.0,14.73799991607666,14.885866737365722,14.81954668045044,14.583014495634718,0.5906667709350586,0.5481188784077808,50.279548676857296,-1.427204116931291,-1.7587356956784632,15.473927092879554,13.367806458145838,3846054000.0,0.7354055506137267,27.64627151771155,0.0,0.0,1.0,0.0
2015-11-19,16.989999771118164,12.0,0.307692,0.386813,0.305495,0.002197,37566000.0,14.786666870117188,14.88123345375061,14.829733352661131,14.602409959871144,0.3926658630371094,0.53701509159559,50.79890632312242,-1.1560091673329942,-1.6381903900093695,15.509184965141175,13.399748579017755,3883620000.0,0.7123433589606268,25.95059251528012,0.0,0.0,1.0,0.0
2015-11-20,15.470000267028809,12.0,0.307692,0.386813,0.305495,0.002197,66010500.0,14.667332649230955,14.877133417129516,14.843306694030762,14.608593073143508,0.7613334655761719,0.553037832594203,49.43531480331683,-0.995813110066912,-1.5097149340208782,15.521944076144644,13.459789436733772,3817609500.0,0.6351852230370005,25.15882136716948,0.0,1.0,0.0,0.0
2015-11-23,15.619999885559082,12.0,0.307692,0.386813,0.305495,0.002197,37893000.0,14.516667366027832,14.881766748428344,14.85662670135498,14.599838243894396,0.3000001907348633,0.5389160141640995,47.69458301884363,-0.9414412793181226,-1.396060203080327,15.52826677860495,13.470066770894563,3779716500.0,0.4925633930959859,24.423605301066736,0.0,0.0,1.0,0.0
2015-11-24,15.93000030517578,12.0,0.307692,0.386813,0.305495,0.002197,37204500.0,14.550000190734863,14.90850009918213,14.892600059509276,14.595091762641108,0.3999996185302734,0.528993414475969,48.12975056700584,-0.8698817284226501,-1.2908245081487917,15.531236802156574,13.519763506833904,3816921000.0,0.5195321577596389,23.45716276593893,0.0,0.0,1.0,0.0
2015-11-25,15.1899995803833,12.0,0.307692,0.386813,0.305495,0.002197,59862000.0,15.309332847595217,14.93513340950012,14.910360069274905,14.663114723112926,0.6966667175292969,0.5511129502915109,56.92216825415174,-0.3893581202703222,-1.110531230573098,15.630138175766096,13.53206208439626,3876783000.0,1.0,22.33006153343724,0.0,0.0,1.0,0.0
2015-11-27,15.119999885559082,12.0,0.323601,0.416058,0.260341,0.06326,29241000.0,15.440667152404783,14.94873342514038,14.92597339630127,14.737167335426436,0.3493328094482422,0.5367000830884202,58.24065108386404,0.0603293056166798,-0.8763591233351424,15.73667722552419,13.55872301251292,3906024000.0,1.0,21.450906124016903,0.0,0.0,1.0,0.0
2015-11-30,16.1299991607666,12.0,0.323601,0.416058,0.260341,0.06326,39897000.0,15.350666999816896,14.986700057983398,14.939240074157714,14.795595874892191,0.3466663360595703,0.5231262440149309,56.95419168314032,0.3612217560846176,-0.6288429474511905,15.781500446135514,13.669433201020247,3866127000.0,0.9304393305600096,20.87633414115692,0.0,0.0,1.0,0.0
2015-12-01,14.670000076293944,11.0,0.323601,0.416058,0.260341,0.06326,56010000.0,15.812666893005373,15.009300088882446,14.939760074615478,14.892459781379165,0.4633340835571289,0.5226172118714607,61.63853157206917,0.8375473134355937,-0.3355648952738337,15.935970206564548,13.670963387185452,3922137000.0,1.0,20.77027331601936,0.0,0.0,1.0,0.0
2015-12-02,15.90999984741211,11.0,0.323601,0.416058,0.260341,0.06326,44722500.0,15.465999603271484,15.07766671180725,14.940626754760745,14.947082621559383,0.4913339614868164,0.5203826939868433,56.65632631121085,1.0139767955872347,-0.06565655710162,15.96791494775013,13.796618571994744,3877414500.0,0.7724183204286483,20.74008712813255,0.0,0.0,1.0,0.0
2015-12-03,18.11000061035156,11.0,0.294931,0.493088,0.211982,0.082949,44094000.0,15.513999938964844,15.118733358383178,14.93381341934204,15.00107474702657,0.4966669082641601,0.518688709292366,57.17251442804656,1.1648084582296605,0.180436445964636,15.979364411467545,13.7923690632639,3921508500.0,0.7959972282522901,20.492685105184165,0.0,0.0,1.0,0.0
2015-12-04,14.8100004196167,11.0,0.294931,0.493088,0.211982,0.082949,38604000.0,15.358667373657228,15.147600030899047,14.931600074768069,15.03513118765806,0.3740005493164062,0.5083538407226547,54.894210036154256,1.1870057713876836,0.3817503110492455,15.965857330079388,13.796609577421831,3882904500.0,0.5930773928313642,19.846739032620896,0.0,0.0,1.0,0.0
2015-12-07,15.84000015258789,11.0,0.294931,0.493088,0.211982,0.082949,47163000.0,15.408666610717772,15.189433383941653,14.922773418426514,15.070705989854224,0.6319999694824219,0.517185707062638,55.50879812438232,1.2167474375440746,0.5487497363482113,15.953096671988988,13.801170162270047,3930067500.0,0.6301589266616795,19.570788759736164,0.0,0.0,1.0,0.0
2015-12-08,17.600000381469727,11.0,0.294931,0.493088,0.211982,0.082949,40314000.0,15.114666938781738,15.23010001182556,14.912626724243164,15.07489274689494,0.3066663742065429,0.5132438632144836,51.09980669786998,1.0716182590029266,0.6533234408791544,15.96097859327682,13.80255490357987,3889753500.0,0.2442079921643605,18.953542174349582,0.0,0.0,1.0,0.0
2015-12-09,19.61000061035156,11.0,0.294931,0.493088,0.211982,0.082949,45867000.0,14.968000411987305,15.268266630172729,14.908146724700927,15.064712524522784,0.4519996643066406,0.5088692775782091,49.00850019720455,0.8685979460408388,0.6963783419114913,15.96826812695368,13.848732071410575,3843886500.0,0.0942284872427315,17.768082828892062,0.0,0.0,1.0,0.0
2015-12-10,19.34000015258789,11.0,0.285057,0.416092,0.298851,-0.0137939999999999,31075500.0,15.137999534606934,15.27136664390564,14.87226671218872,15.071692239768891,0.323333740234375,0.4956167391965067,51.48682641738911,0.7891345575373521,0.7149295850366635,15.989848024827438,13.880418794172805,3874962000.0,0.2719633813958853,16.82860099512955,0.0,0.0,1.0,0.0
2015-12-11,24.38999938964844,11.0,0.285057,0.416092,0.298851,-0.0137939999999999,49030500.0,14.468000411987305,15.262499952316285,14.828173389434816,15.014197779980169,0.6073331832885742,0.5098821526225166,42.68205233532528,0.3639569911226825,0.6447350662538673,15.971505205877474,13.925961644403287,3825931500.0,0.0,16.415800341552426,0.0,0.0,1.0,0.0
2015-12-14,22.729999542236328,11.0,0.285057,0.416092,0.298851,-0.0137939999999999,42406500.0,14.571999549865724,15.285599946975708,14.78498670578003,14.972083662826412,0.4033327102661133,0.5022714781684877,44.27503869794187,0.0804156517295595,0.5318711833490058,15.887006952382643,14.086393163584152,3868338000.0,0.0840338726786811,16.2814011162034,0.0,0.0,1.0,0.0
2015-12-15,20.950000762939453,11.0,0.285057,0.416092,0.298851,-0.0137939999999999,33666000.0,14.739333152770996,15.288599967956545,14.754613361358643,14.94991694758304,0.2813339233398437,0.486490224252156,46.835292171848856,-0.0541364311443581,0.414669660450333,15.859549787015656,14.159050390749236,3902004000.0,0.2190934183850573,15.910711347160968,0.0,0.0,1.0,0.0
2015-12-16,17.860000610351562,11.0,0.285057,0.416092,0.298851,-0.0137939999999999,76564500.0,15.633999824523926,15.315333366394045,14.727786693572998,15.015067697767886,0.943333625793457,0.5191218957908204,57.95736827930512,0.3172573487762786,0.3951871981155221,15.897409261871756,14.257924161742745,3978568500.0,0.8058097578779956,15.883762430797944,0.0,0.0,1.0,0.0
2015-12-17,18.940000534057617,11.0,0.238663,0.367542,0.393795,-0.155132,49479000.0,15.559332847595217,15.28433337211609,14.693760032653808,15.06690247394192,0.5299997329711914,0.5198988841608468,56.88773944954885,0.5632237384272321,0.4287945061778642,15.948527138421866,14.28893957834449,3929089500.0,0.7493842573196969,16.193343476442976,0.0,1.0,0.0,0.0
2015-12-18,20.700000762939453,11.0,0.238663,0.367542,0.393795,-0.155132,45213000.0,15.36400032043457,15.261166667938232,14.660600032806396,15.09519750694122,0.4406671524047851,0.5142394747496996,54.07609469860235,0.6455953768798484,0.472154680318261,15.969306866863835,14.32589319493426,3883876500.0,0.6010632154304091,16.389198517823715,0.0,0.0,1.0,0.0
2015-12-21,18.700000762939453,11.0,0.238663,0.367542,0.393795,-0.155132,29298000.0,15.503999710083008,15.220866680145264,14.637280025482177,15.13413105009758,0.3166675567626953,0.5030794980987027,55.76364737710622,0.7759254225771395,0.5329088287700368,15.99409157301931,14.384775194863993,3913174500.0,0.8563878540879888,16.571063913391544,0.0,0.0,1.0,0.0
2015-12-22,16.600000381469727,11.0,0.238663,0.367542,0.393795,-0.155132,29422500.0,15.329999923706056,15.183966684341431,14.60646671295166,15.152785228536482,0.4613332748413086,0.5000976250088889,53.14952927465945,0.7774722183637284,0.5818215066887751,15.974605666743162,14.48559435690796,3883752000.0,0.6852543657834791,16.456609397272743,0.0,0.0,1.0,0.0
2015-12-23,15.56999969482422,11.0,0.238663,0.367542,0.393795,-0.155132,23325000.0,15.313332557678224,15.138899993896484,14.583720016479491,15.168075450359504,0.3546657562255859,0.4897096343815101,52.8937406334789,0.7609813242760222,0.6176534702062245,15.944536018204124,14.591997242141334,3860427000.0,0.6685091382465416,16.05613737616736,0.0,0.0,1.0,0.0
