symbol,date,open,high,low,close,volume,adjusted,sma_20,sma_50,ema_20,basic_volatility,atr,rsi,macd,macd_signal,bb_up,bb_dn,obv,stochrsi,adx
TSLA,2013-04-05,2.799999952316284,2.799999952316284,2.700000047683716,2.757999897003174,23286000,2.757999897003174,2.804933416843414,2.9825867509841917,2.609696612806472,0.09999990463256836,0.12404792860138684,59.757639165635084,3.53855981113822,2.2112499622784023,2.9294546118603835,2.2092789897097456,411094500,0.5384818953436584,23.291939185501974
TSLA,2013-04-08,2.7980000972747803,2.836667060852051,2.7673330307006836,2.7886669635772705,25185000,2.7886669635772705,2.8501667618751525,3.053453412055969,2.6267414081179763,0.06933403015136719,0.120806445404779,61.04136870110904,3.616132169959041,2.49222640381453,2.9530927268145417,2.2080408724667695,436279500,0.5757063366494606,23.595005009017726
TSLA,2013-04-09,2.7866671085357666,2.7886669635772705,2.688667058944702,2.700000047683716,25441500,2.700000047683716,2.895100104808807,3.117000074386597,2.633718421409952,0.09999990463256836,0.11932026392104968,55.526162062146994,3.3696854878050075,2.6677182206126258,2.9612721069068977,2.2091947929649285,410838000,0.31640583104510306,23.14724790999929
TSLA,2013-04-10,2.7133328914642334,2.8006670475006104,2.7073330879211426,2.7906670570373535,31816500,2.7906670570373535,2.937000107765198,3.181253418922424,2.648665910517323,0.09333395957946777,0.11798788791361002,59.550741146427555,3.4062574443076254,2.815426065351626,2.9809005367070736,2.207833064863056,442654500,0.446602805756335,22.80811749651326
TSLA,2013-04-11,2.803999900817871,2.9700000286102295,2.7833330631256104,2.9059998989105225,51711000,2.9059998989105225,2.9831334590911864,3.2540000820159913,2.6731739094119136,0.18666696548461914,0.12289353631153924,64.01204141709552,3.7311000573992503,2.998560863761151,3.0194688927539923,2.199998008071508,494365500,0.5460533172178604,23.453424016744215
TSLA,2013-04-12,2.8833329677581787,3.0093328952789307,2.869999885559082,2.9166669845581055,47241000,2.9166669845581055,3.027500104904175,3.3250267410278322,2.6963637260925033,0.13933300971984863,0.12406778441213276,64.40309885515877,3.9660179778710614,3.192052286583133,3.0569066484402185,2.208560256199979,541606500,0.4632319402728241,24.245322780161267
TSLA,2013-04-15,2.9000000953674316,2.9200000762939453,2.8340001106262207,2.886667013168335,25221000,2.886667013168335,3.0642001032829285,3.3936533975601195,2.714487848671154,0.08599996566772461,0.12134865450181789,62.351053861923866,4.012111826055564,3.3560641944776197,3.0769024396586904,2.241964456970643,516385500,0.3387466239443747,24.619833742951187
TSLA,2013-04-16,2.946000099182129,3.0759999752044678,2.927333116531372,3.0393331050872803,47706000,3.0393331050872803,3.096366751194,3.4583067178726195,2.7454254921393564,0.1486668586730957,0.12620467646855468,67.9478963407894,4.432559983275675,3.571363352237231,3.116509487708683,2.2719574188388636,564091500,0.6165402579073553,25.7185146151984
TSLA,2013-04-17,3.0333330631256104,3.063333034515381,2.9693329334259033,3.0299999713897705,31777500,3.0299999713897705,3.1369667530059813,3.5224667167663575,2.7725278234965387,0.09400010108947754,0.12390434965576347,67.28932021469994,4.673332078605741,3.791757097510933,3.142079616499431,2.3155205955977367,532314000,0.5838524958346347,26.7387182822851
TSLA,2013-04-18,3.0653328895568848,3.173332929611206,3.0260000228881836,3.131333112716675,50518500,3.131333112716675,3.177300047874451,3.594133381843567,2.8066997558032183,0.14733290672302246,0.12557781801771054,70.61901909931325,5.080191333294515,4.049443944667649,3.184754946717017,2.346311876288659,582832500,0.749118743125322,28.151795168744446
TSLA,2013-04-19,3.1640000343322754,3.3253331184387207,3.138000011444092,3.188667058944702,45175500,3.188667058944702,3.221233403682709,3.6744400453567505,2.843077594197645,0.1873331069946289,0.13046511713944878,72.33492048881533,5.483129122856956,4.33618098030551,3.2276864936966576,2.3821803399901706,628008000,0.8342857787015189,29.995700353306702
TSLA,2013-04-22,3.240000009536743,3.3466670513153076,3.183332920074463,3.3459999561309814,59091000,3.3459999561309814,3.280133402347565,3.774493360519409,2.89097496200082,0.16333413124084473,0.13281290386097705,76.40688279263563,6.141102787481456,4.6971653417407,3.300328396636274,2.400005127114031,687099000,1,31.77565953583861
TSLA,2013-04-23,3.4000000953674316,3.5280001163482666,3.377332925796509,3.4006669521331787,56007000,3.4006669521331787,3.330166745185852,3.867133364677429,2.93951705629914,0.1506671905517578,0.13632627931499908,77.63846603586941,6.703262695392276,5.098384812471015,3.375657658362808,2.414542551254806,743106000,1,33.93954952013981
TSLA,2013-04-24,3.3933329582214355,3.4033329486846924,3.2653329372406006,3.361999988555908,39450000,3.361999988555908,3.3766000390052797,3.9602933645248415,2.9797535260378796,0.1380000114440918,0.1364458316099343,74.66939478123922,6.943080291917436,5.467323908360299,3.4268665727757326,2.4471336427546633,703656000,0.8657276393197857,34.84353551296753
TSLA,2013-04-25,3.3666670322418213,3.493333101272583,3.3666670322418213,3.4666669368743896,41938500,3.4666669368743896,3.4626333951950072,4.042706685066223,3.026126231831833,0.12666606903076172,0.1360806374032729,77.21002626160445,7.300628763666128,5.8339848794214655,3.489765049166672,2.476501869015701,745594500,0.9806243720792684,35.97409152695601
TSLA,2013-04-26,3.5420000553131104,3.582667112350464,3.374666929244995,3.413332939147949,54331500,3.413332939147949,3.5726666927337645,4.118146686553955,3.0630030611000345,0.20800018310546875,0.14121774781057259,73.1821112147356,7.34413735904067,6.136015375345306,3.521486029651938,2.533514180156412,691263000,0.798467187027204,37.28967253421163
TSLA,2013-04-29,3.450666904449463,3.6659998893737793,3.413332939147949,3.6626670360565186,54595500,3.6626670360565186,3.7209999918937684,4.195773367881775,3.120113915857795,0.2526669502258301,0.14917840512594813,78.76054405081584,7.893841621574826,6.487580624591211,3.6275546511416374,2.5008455554242195,745858500,1,38.74075129662192
TSLA,2013-04-30,3.733333110809326,3.878667116165161,3.5840001106262207,3.5993330478668213,82839000,3.5993330478668213,3.8464999914169313,4.272893362045288,3.165753833191988,0.29466700553894043,0.15957044801259046,74.52019643092501,8.052364018663937,6.800537303405757,3.703129949424845,2.489603552963155,663019500,0.7415917514146032,40.57933198139804
TSLA,2013-05-01,3.7326669692993164,3.7326669692993164,3.5333330631256104,3.552000045776367,41142000,3.552000045776367,3.9777999997138975,4.352213358879089,3.2025391867714523,0.19933390617370605,0.16241069502409874,71.42522757235072,7.955081466175251,7.031446135959656,3.7515308481606744,2.522402657851288,621877500,0.5529832801612209,41.817214685377834
TSLA,2013-05-02,3.5899999141693115,3.6846671104431152,3.5799999237060547,3.607332944869995,45756000,3.607332944869995,4.128733348846436,4.437386703491211,3.2410909732570277,0.10466718673706055,0.16028614999857368,72.84505411961585,7.90816763978448,7.206790436724621,3.804046648071572,2.5505534476773297,667633500,0.6395080003640612,42.96667719621621
TSLA,2013-05-03,3.76466703414917,3.76466703414917,3.6333329677581787,3.636667013168335,50680500,3.636667013168335,4.274299991130829,4.520266704559326,3.2787648818200092,0.1313340663909912,0.16007528851861663,73.59413123512859,7.838253169133114,7.33308298320632,3.8474376996635633,2.5950291077018544,718314000,0.5496197363509406,44.23898736563194
TSLA,2013-05-06,3.7593328952789307,3.9773330688476562,3.700000047683716,3.9666669368743896,65500500,3.9666669368743896,4.406799983978272,4.587653360366821,3.3442793632537597,0.27733302116394043,0.17297462903009556,80.20843286215923,8.437635156782841,7.553993417921625,3.952417915328658,2.6078488893664717,783814500,1,45.87788106644291
TSLA,2013-05-07,4.133333206176758,4.1579999923706055,3.6746668815612793,3.700666904449463,149865000,3.700666904449463,4.52873328924179,4.658840022087097,3.3782210338438268,0.48333311080932617,0.1951430920143263,65.88295443291145,8.180790047754428,7.6793527438881855,3.9704884364092887,2.689845053962415,633949500,0,47.704378511030974
TSLA,2013-05-08,3.8333330154418945,3.880000114440918,3.7139999866485596,3.7193329334259033,101548500,3.7193329334259033,4.651433289051056,4.73494668006897,3.4107078814230722,0.1660001277923584,0.19401381472697837,66.33730690061634,7.920939962629903,7.727670187636529,3.987718478313856,2.7654815996967033,735498000,0.031716390482097935,49.400411852434175
TSLA,2013-05-09,4.674666881561279,5.051332950592041,4.245999813079834,4.626667022705078,429075000,4.626667022705078,4.7871999502182,4.81266667842865,3.5265135139261203,0.805333137512207,0.2752985434726326,80.16507361965319,9.594834384471906,8.101103027003605,4.245001203664717,2.6802655867252967,1164573000,0.9969732778754867,51.983283808949025
TSLA,2013-05-10,4.6433329582214355,5.400000095367432,4.616666793823242,5.117332935333252,376239000,5.117332935333252,4.9401333093643185,4.893773341178894,3.678020125488704,0.7833333015441895,0.3115867404777438,83.99408769549963,11.688884410241606,8.818659303651206,4.598171607777413,2.5471617776901154,1540812000,1,54.52272987177381
TSLA,2013-05-13,5.3993330001831055,5.866666793823242,5.27666711807251,5.853332996368408,336253500,5.853332996368408,5.124766600131989,4.975853338241577,3.8851927798581998,0.5899996757507324,0.34285439176433286,87.79889175243159,14.425886442363002,9.940104731393566,5.102961607082137,2.3390383767053997,1877065500,1,57.02740221802277
TSLA,2013-05-14,6.281332969665527,6.474667072296143,5.409999847412109,5.549333095550537,557458500,5.549333095550537,5.293566608428955,5.061426672935486,4.043682333733661,1.0646672248840332,0.3944124512728829,79.40296121320463,15.601022607230352,11.072288306560925,5.402920032731145,2.290079950102718,1319607000,0.6169029680629335,59.49275410729571
TSLA,2013-05-15,5.453332901000977,5.791999816894531,5.207333087921143,5.656000137329102,253180500,5.656000137329102,5.465799951553345,5.1398133325576785,4.19723641026656,0.5846667289733887,0.40800204253720473,80.12126800660113,16.39384961373822,12.136600567996384,5.673384935763922,2.282215063663873,1572787500,0.6496785132255267,60.91839346822452
TSLA,2013-05-16,6.313333034515381,6.3333330154418945,5.9106669425964355,6.150000095367432,324210000,6.150000095367432,5.6112999558448795,5.214426670074463,4.38321390408569,0.422666072845459,0.4272399593640325,83.0665794568217,17.522741481757322,13.213828750748572,6.021951293192306,2.2355154045005663,1896997500,0.78406981975647,62.46774895263378
TSLA,2013-05-17,6.1666669845581055,6.296000003814697,5.8333330154418945,6.099999904632568,285033000,6.099999904632568,5.7380999565124515,5.291413326263427,4.5467173327092025,0.46266698837280273,0.4297704614360875,81.74637712927208,17.97920018650998,14.166903037900855,6.299133079639521,2.2494669026221366,1611964500,0.7238304465413559,63.605185964030866
TSLA,2013-05-20,6.074666976928711,6.1666669845581055,5.908667087554932,5.995999813079834,125226000,5.995999813079834,5.855899965763092,5.370213322639465,4.684744235601644,0.25799989700317383,0.4175011354051651,78.93617856002408,17.874584969844733,14.90843942428963,6.516355839670428,2.2972441282861156,1486738500,0.595604191452325,64.66137747461387
TSLA,2013-05-21,5.900000095367432,5.999332904815674,5.685332775115967,5.8393330574035645,134973000,5.8393330574035645,5.988766610622406,5.450386657714843,4.794705075773256,0.31400012969970703,0.4101082064262038,74.76649290922659,17.295537752807256,15.385859089993158,6.67319696351856,2.3842696149650213,1351765500,0.4053460432378006,64.72722303208319
TSLA,2013-05-22,5.757999897003174,6.064000129699707,5.699999809265137,5.815999984741211,128520000,5.815999984741211,6.127299952507019,5.535453314781189,4.891971257579727,0.3640003204345703,0.40681478599823,74.13836227797796,16.578327348875412,15.62435274176961,6.795649015269472,2.5072175628326394,1223245500,0.3766851366979211,64.84220071268187
TSLA,2013-05-23,5.6539998054504395,6.200666904449463,5.5366668701171875,6.182000160217285,180333000,6.182000160217285,6.2360999584198,5.615973310470581,5.014831153069019,0.6640000343322754,0.42518516087923325,77.3524532916489,16.33172640670999,15.765827474757685,6.957850420237911,2.61654948019849,1403578500,0.5233405576736054,64.2810337095343
TSLA,2013-05-24,6.173333168029785,6.53000020980835,6.133333206176758,6.4720001220703125,241863000,6.4720001220703125,6.313733315467834,5.7084399652481075,5.153609150116761,0.3966670036315918,0.4231481496472589,79.52390697925195,16.315449800302705,15.875751939866689,7.132934537162015,2.7473320815666216,1645441500,0.6224215897072649,64.09420700305567
TSLA,2013-05-28,6.769999980926514,7.383333206176758,6.686666965484619,7.355332851409912,295378500,7.355332851409912,6.335966658592224,5.7986133098602295,5.36329712166849,0.6966662406921387,0.4580185021086294,84.42307385659697,17.250582439788985,16.15071803985115,7.472589669718783,2.7769435305451946,1940820000,0.8427041656455728,64.55838817474975
TSLA,2013-05-29,7.570000171661377,7.659999847412109,6.599999904632568,6.975333213806152,376492500,6.975333213806152,6.384266662597656,5.884253306388855,5.516824368538743,1.059999942779541,0.501017176442266,75.99892326321856,17.167091889532205,16.35399280978736,7.663762644357958,2.9233705724999526,1564327500,0.13619977093274507,65.14736647069034
TSLA,2013-05-30,6.830667018890381,7.302667140960693,6.74666690826416,6.99666690826416,242005500,6.99666690826416,6.42873330116272,5.977133297920227,5.657761753274498,0.5560002326965332,0.5049445376032851,76.14285316740352,16.875459353291088,16.458286118488108,7.805174068411995,3.1264258346946954,1806333000,0.1467359587469963,65.69427488834947
TSLA,2013-05-31,7.084000110626221,7.0960001945495605,6.51533317565918,6.517333030700684,227580000,6.517333030700684,6.455566644668579,6.06994662284851,5.739625684457944,0.5806670188903809,0.5103532862666491,66.49431412578242,15.811394803927591,16.328907855576006,7.8290363454897225,3.393563566200036,1578753000,0,65.3632169820486
TSLA,2013-06-03,6.507999897003174,6.507999897003174,5.883333206176758,6.172667026519775,287094000,6.172667026519775,6.49123330116272,6.166279954910278,5.78086771703526,0.624666690826416,0.5191851818564546,60.55261914618411,14.355778800597395,15.934282044580286,7.772118953283302,3.704080959741601,1291659000,0,63.13873407957568
TSLA,2013-06-04,6.183332920074463,6.427999973297119,6.159999847412109,6.322667121887207,132841500,6.322667121887207,6.536066651344299,6.2560532712936405,5.832467660354493,0.26800012588500977,0.5012433921442085,62.13825773557078,13.245045938415888,15.396434823347406,7.7327256572062115,3.979074274319972,1424500500,0.06642682800235818,61.07314281299368
TSLA,2013-06-05,6.24399995803833,6.531332969665527,5.940667152404785,6.357999801635742,183372000,6.357999801635742,6.593033337593079,6.351546602249146,5.882518340476517,0.5906658172607422,0.507630708223961,62.52042232806538,12.267764147666615,14.77070068821125,7.5929098193531805,4.3846234018916315,1607872500,0.08243676987949751,58.55248815612418
TSLA,2013-06-06,6.349999904632568,6.618000030517578,6.340666770935059,6.489999771118164,142663500,6.489999771118164,6.637733340263367,6.45370659828186,5.940373714823341,0.27733325958251953,0.49118089046385804,63.983065977632826,11.527235213248122,14.122007593218626,7.358839874742419,4.895760030271619,1750536000,0.14371099642070398,56.34997718444589
TSLA,2013-06-07,6.533332824707031,6.860000133514404,6.446667194366455,6.802667140960693,160674000,6.802667140960693,6.66046667098999,6.551239943504333,6.022496898264993,0.4133329391479492,0.48562032251272175,67.24390511452644,11.20178808319241,13.537963691213383,7.289753195856036,5.182446720983563,1911210000,0.28031665293009417,54.67985867101184
TSLA,2013-06-10,6.595333099365234,6.834667205810547,6.571332931518555,6.670000076293945,138429000,6.670000076293945,6.675166654586792,6.623906602859497,6.084163867601084,0.2633342742919922,0.46974274763981255,64.57252524796196,10.64089743492902,12.958550439956511,7.2482938134147155,5.379172817520953,1772781000,0.16840509117005956,53.1290343371088
TSLA,2013-06-11,6.545332908630371,6.578667163848877,6.269999980926514,6.297999858856201,110910000,6.297999858856201,6.648733353614807,6.704906611442566,6.104529200101571,0.3086671829223633,0.46476112962035676,57.65594281924996,9.61357075209932,12.289554502385073,7.246505979930296,5.425427337254153,1661871000,0,50.787202107626484
TSLA,2013-06-12,6.453332901000977,6.698667049407959,6.383333206176758,6.51533317565918,137890500,6.51533317565918,6.652366685867309,6.789599928855896,6.143653388249915,0.31533384323120117,0.46018299111545685,60.329441064394416,8.971152704495712,11.625874142807202,7.22237542113876,5.546157904056552,1799761500,0.09987989528703103,48.83526151454323
TSLA,2013-06-13,6.599999904632568,6.618667125701904,6.341332912445068,6.545332908630371,89424000,6.545332908630371,6.666699981689453,6.874786605834961,6.181908580667102,0.27733421325683594,0.4471223641255554,60.698311972018935,8.400948457535629,10.980889005752887,7.199207962731206,5.658258639594234,1889185500,0.11366063656669412,46.89458222220489
TSLA,2013-06-14,6.6666669845581055,6.834667205810547,6.622000217437744,6.686666965484619,98470500,6.686666965484619,6.698699975013733,6.945493259429932,6.22998080779258,0.21266698837280273,0.43585178791517115,62.46887654041615,8.03070620855786,10.390852446313882,7.222716307941516,5.688416981395642,1987656000,0.17980760487371292,45.509347066966946
TSLA,2013-06-17,6.906667232513428,6.983333110809326,6.74666690826416,6.813333034515381,105993000,6.813333034515381,6.780666613578797,7.006799936294556,6.28553816271856,0.23666620254516602,0.4259099563015666,64.03276497868798,7.799479381371088,9.872577833325323,7.2552647016527345,5.727201900672705,2093649000,0.34493714954781113,44.494033982117976
TSLA,2013-06-18,6.783332824707031,6.932000160217285,6.613333225250244,6.892666816711426,131929500,6.892666816711426,6.857266616821289,7.051999931335449,6.34335993928931,0.318666934967041,0.4182497404919576,65.01601955369897,7.618898093285953,9.421841885317448,7.2836510249892585,5.78848227769934,2225578500,0.39812367755567774,43.10006313461623
TSLA,2013-06-19,6.803999900817871,7.111332893371582,6.800666809082031,6.97866678237915,128683500,6.97866678237915,6.923499965667725,7.106439924240112,6.403865352916913,0.3106660842895508,0.41056519362035715,66.09797496908934,7.486595746937019,9.034792657641363,7.291598307630053,5.894468367556105,2354262000,0.8804824101152704,42.154751117609514
TSLA,2013-06-20,6.9766669273376465,7.142000198364258,6.630000114440918,6.710000038146973,151597500,6.710000038146973,6.999299955368042,7.165839929580688,6.433021037224538,0.5120000839233398,0.4178105429277131,59.868663784654274,6.968548663902996,8.621543858893691,7.2393816859992395,6.036084994527494,2202664500,0.23078115007757324,40.69639748229367
TSLA,2013-06-21,6.913332939147949,6.913332939147949,6.5,6.636666774749756,175779000,6.636666774749756,7.064533257484436,7.22233325958252,6.452415869369798,0.4133329391479492,0.4174907140863014,58.2548416017302,6.394497021440615,8.176134491403076,7.224714130759571,6.09621921122041,2026885500,0.062463614690609355,38.91757565250175
TSLA,2013-06-24,6.433332920074463,6.857999801635742,6.353332996368408,6.765999794006348,106797000,6.765999794006348,7.142533230781555,7.2759866046905515,6.482281005049469,0.504666805267334,0.42371757774208946,60.28799887926678,6.027010202679572,7.746309633658376,7.234303809302714,6.116029499870869,2133682500,0.27451673034983737,36.80256337978038
TSLA,2013-06-25,6.873332977294922,6.946667194366455,6.703332901000977,6.826666831970215,87730500,6.826666831970215,7.235199880599976,7.335106601715088,6.515079655232397,0.24333429336547852,0.4108330574294744,61.2415828734497,5.741378560177868,7.345323418962274,7.119801002548579,6.177665704681035,2221413000,0.3739731075044185,35.06653483643162
TSLA,2013-06-26,6.920000076293945,7.058000087738037,6.843999862670898,7.047999858856201,99039000,7.047999858856201,7.328133201599121,7.399053277969361,6.565833960339426,0.21400022506713867,0.3980116430250707,64.58297450317222,5.712677135738642,7.0187941623175485,7.134446741630974,6.170286630103645,2320452000,0.7224717276302675,33.73834669903326
TSLA,2013-06-27,7.116666793823242,7.349999904632568,7.075333118438721,7.283332824707031,131173500,7.283332824707031,7.433866548538208,7.4667332744598385,6.634167185517294,0.27466678619384766,0.39115367179302046,67.76504398295477,5.89504286371203,6.794043902596445,7.2028851472177005,6.130514816161205,2451625500,1,33.18332190685279
TSLA,2013-06-28,7.23799991607666,7.296000003814697,7.113999843597412,7.157332897186279,86229000,7.157332897186279,7.52373321056366,7.535999937057495,6.683992491390531,0.18200016021728516,0.3762141352518965,64.42739722191132,5.813987479206872,6.5980326179185305,7.270609555092425,6.126790394935042,2365396500,0.6698374358912582,32.66794174268521
TSLA,2013-07-01,7.2906670570373535,7.851333141326904,7.27666711807251,7.811999797821045,163554000,7.811999797821045,7.5465665578842165,7.596093282699585,6.791421758669628,0.5746660232543945,0.39891314302966285,72.1129067830569,6.428568657453981,6.564139825825621,7.482629301296222,6.0787039258613715,2528950500,1,33.24953470231643
TSLA,2013-07-02,7.883333206176758,8.12600040435791,7.699999809265137,7.8546671867370605,180961500,7.8546671867370605,7.602766585350037,7.627959957122803,6.892683228009383,0.42600059509277344,0.40084796103417075,72.52947331663539,6.858735708143793,6.6230590022892555,7.668453470950088,6.04607976269249,2709912000,1,34.19750302214709
TSLA,2013-07-03,7.866666793823242,7.949999809265137,7.618000030517578,7.682666778564453,72100500,7.682666778564453,7.650599884986877,7.693093299865723,6.967919756633676,0.3319997787475586,0.39593023372798414,68.11248789251201,6.906899701087599,6.679827142048924,7.77607271984519,6.07092721149026,2637811500,0.6905709714730305,34.7628761508059
TSLA,2013-07-05,7.888000011444092,8.018667221069336,7.7133331298828125,8.005999565124512,102280500,8.005999565124512,7.714033222198486,7.757159957885742,7.06678450029947,0.30533409118652344,0.3916495343549055,71.61231342306743,7.207509757889707,6.785363665217081,7.9483385953829755,6.050261315353109,2740092000,0.9357489627833774,35.397092064388204
TSLA,2013-07-08,8.091333389282227,8.145333290100098,7.921332836151123,8.107333183288574,117213000,8.107333183288574,7.790299868583679,7.82331995010376,7.165884374869861,0.2240004539489746,0.37967460004019615,72.62633499557523,7.450693087736071,6.918429549720879,8.123526854970374,6.005539659998499,2857305000,1,36.18672346777883
TSLA,2013-07-09,8.309332847595215,8.354666709899902,8.12733268737793,8.229999542236328,129049500,8.229999542236328,7.8611332178115845,7.8937732601165775,7.2672286765238105,0.22733402252197266,0.37022166622384844,73.8443143055429,7.66773101585414,7.068289842947531,8.299106835073742,5.985959626489368,2986354500,1,37.231704954280254
TSLA,2013-07-10,8.212667465209961,8.216667175292969,8.052666664123535,8.15133285522461,84001500,8.15133285522461,7.925466513633728,7.953133249282837,7.351429074495315,0.1640005111694336,0.35644389564448736,71.64276030443746,7.6508907061589415,7.184810015589814,8.403190498450696,6.067209262749255,2902353000,0.8587794441201976,37.8750092061101
TSLA,2013-07-11,8.3253326416015625,8.406000137329102,8.15666675567627,8.37399959564209,112254000,8.37399959564209,7.986633157730102,8.012199907302856,7.448816743175961,0.24933338165283203,0.3491741375344877,74.00513619238623,7.768120165209336,7.3014720455137185,8.546897747522214,6.109368655676027,3014607000,1,38.766345365622044
TSLA,2013-07-12,8.366666793823242,8.662667274475098,8.300666809082031,8.65999984741211,170160000,8.65999984741211,8.053766536712647,8.071733255386352,7.564167515007975,0.3620004653930664,0.3500903038101005,76.69111340130686,8.04522542601167,7.45022272161331,8.727268013084617,6.140465083991799,3184767000,1,39.95050535097306
TSLA,2013-07-15,8.868666648864746,8.883999824523926,8.454667091369629,8.484000205993652,148836000,8.484000205993652,8.144633221626282,8.128879909515382,7.651770628435182,0.4293327331542969,0.35575047733468596,71.77610022865203,7.974318870163111,7.55504195132327,8.846411545245779,6.20105487588154,3035931000,0.6818665030764177,41.32243606272206
TSLA,2013-07-16,8.41866683959961,8.421333312988281,7.1533331871032715,7.269999980926514,485578500,7.269999980926514,8.193166589736938,8.194919910430908,7.615411519148642,1.2680001258850098,0.42538737316009273,48.626470147130725,6.603677899730331,7.3647691410046825,8.834718318499617,6.2584147972688164,2550352500,0,38.606943132103716
TSLA,2013-07-17,7.101333141326904,8.107999801635742,6.966667175292969,8.016667366027832,390435000,8.016667366027832,8.248033213615418,8.266106576919556,7.6536263617085645,1.1413326263427734,0.4765263198159985,57.66944387315796,6.212142981422342,7.134243909088215,8.869803745693098,6.335729425006976,2940787500,0.3222194433090327,35.99263326786129
TSLA,2013-07-18,8.064666748046875,8.182000160217285,7.745333194732666,7.935332775115967,170971500,7.935332775115967,8.315733218193055,8.345266580581665,7.680455543937841,0.43666696548461914,0.4736792230780429,56.50270441455078,5.751197060919266,6.857634539454426,8.891748952897352,6.409450817076402,2769816000,0.2806461566636175,33.4349214442523
TSLA,2013-07-19,7.900000095367432,8.0366668701171875,7.767333030700684,7.97866678237915,88354500,7.97866678237915,8.375433230400086,8.430146589279175,7.708856614265585,0.2693338394165039,0.4590831242450758,57.001837396813464,5.367908146548106,6.559689260873163,8.884048529428995,6.544017914967977,2858170500,0.2984312743200984,31.059903322329674
TSLA,2013-07-22,7.992667198181152,8.445332527160645,7.992000102996826,8.161999702453613,146967000,8.161999702453613,8.452333235740662,8.515373249053955,7.752013098854921,0.45333242416381836,0.4596247399976771,59.13816646774683,5.190078089473982,6.2857670265933265,8.864385765902465,6.716213971264893,3005137500,0.37455299985158075,29.71682681320078
TSLA,2013-07-23,8.266667366027832,8.370667457580566,8.121333122253418,8.182666778564453,116046000,8.182666778564453,8.514666628837585,8.601786584854127,7.793027735017734,0.24933433532714844,0.44460399680692503,59.38315609278948,5.009658452072241,6.03054531168911,8.83814053161301,6.884125904010158,3121183500,0.38328247568435103,28.469684340438235
TSLA,2013-07-24,8.29800033569336,8.300000190734863,7.970666885375977,8.113332748413086,103035000,8.113332748413086,8.554533314704894,8.685866594314575,7.82353297438872,0.3293333053588867,0.436370375989208,58.1241195946489,4.73983392841657,5.7724030350346025,8.783770060973538,7.0671629662939175,3018148500,0.3384204588492279,26.91735477821565
TSLA,2013-07-25,8.026666641235352,8.316666603088379,8.012666702270508,8.271332740783691,79264500,8.271332740783691,8.647433352470397,8.767706604003907,7.8661805711882415,0.3039999008178711,0.42691534204839826,60.19524004929586,4.630330539462824,5.5439885359202465,8.755824089387094,7.2174422260731115,3097413000,0.4122186694977373,25.514699753847374
TSLA,2013-07-26,8.542667388916016,8.711999893188477,8.440667152404785,8.62600040435791,144496500,8.62600040435791,8.72443335056305,8.858839950561524,7.938544364823448,0.2713327407836914,0.4278976142167116,64.44610933765311,4.838285431424394,5.402847915021076,8.799728298852575,7.30780477457272,3241909500,0.5636857396421157,25.069870102383554
TSLA,2013-07-29,8.621333122253418,9.024666786193848,8.550000190734863,8.974666595458984,145183500,8.974666595458984,8.791499972343445,8.95135994911194,8.037222672503024,0.4746665954589844,0.43123825573401675,68.05757546584938,5.275567485125809,5.377391829042023,8.874239048419788,7.4150273948327765,3387093000,0.6923695819944985,25.229527712585185
TSLA,2013-07-30,8.986666679382324,9.1660003662109375,8.545332908630371,8.78266716003418,196905000,8.78266716003418,8.912766599655152,9.043533296585084,8.108217385601229,0.6206674575805664,0.4447689130087703,64.19084161111097,5.359394313578858,5.37379232594939,8.956181120133284,7.430152059340592,3190188000,0.5545900342654168,25.617298599159902
TSLA,2013-07-31,8.838000297546387,8.998000144958496,8.763333320617676,8.95199966430664,95275500,8.95199966430664,8.97646656036377,9.133573293685913,8.188577602620791,0.2346668243408203,0.4297616209610596,66.02426084915207,5.5172805524107416,5.4024899712416605,9.06191216393825,7.434154263292587,3285463500,0.6199184698145942,25.977371565264995
TSLA,2013-08-01,9,9.101332664489746,8.842000007629395,9.0366668701171875,79854000,9.0366668701171875,9.045266556739808,9.215239963531495,8.26934800904902,0.25933265686035156,0.41758812352529473,66.93582030837433,5.64828856397539,5.451649689788407,9.155094017227873,7.476372419158237,3365317500,0.790913293074979,26.49815921608865
TSLA,2013-08-02,8.97266674041748,9.216667175292969,8.9073333740234375,9.199999809265137,94048500,9.199999809265137,9.119666576385498,9.28383996963501,8.357981513831508,0.30933380126953125,0.40985567193559735,68.68148368673974,5.8289358896616905,5.527106929763064,9.2850862844679,7.465780176332272,3459366000,1,27.18807270708687
TSLA,2013-08-05,9.3339996337890625,9.659333229064941,9.3100004196167,9.645333290100098,153010500,9.645333290100098,9.194566583633422,9.362519979476929,8.480586444904707,0.3493328094482422,0.4133897967830408,72.88496542161094,6.299589649786652,5.681603473767781,9.50683214079574,7.397834330685583,3612376500,1,28.5207806331381
TSLA,2013-08-06,9.649999618530273,9.715332984924316,9.40666675567627,9.476667404174805,138817500,9.476667404174805,9.284033250808715,9.424306640625,8.575451298168526,0.3086662292480469,0.40590954195911266,69.10205930708779,6.425158155168065,5.830314410047838,9.65325864385145,7.37607461382372,3473559000,0.7690852249947147,29.836651873135732
